Txn Hash,Method,Block,Date Time (UTC),From,Is SELF,To,Value (ETH),Txn Fee
0x2c30f5ddbd9e8f401323151fabc3c7518c416de9401cf9e73f184d66912729c9,Transfer,19384541,2024-03-07 16:38:47,Kraken 4,False,0xE018380E...BF1A9BE91,0.01602699,0.00179636
0x966ef5c75bcba8d122f997d070d568bbd551e5a8cf1b24dc7d965fee97f069ae,Transfer,19384541,2024-03-07 16:38:47,Kraken 4,False,0x7a5466c9...D103bF2Ec,0.16431746,0.00179636
0x0325a8e122ce3a6b171a1037b3c725751426ab844927bf13537799d1f597091a,Transfer,19384541,2024-03-07 16:38:47,Kraken 4,False,0x24818c5A...da4b3f190,0.01711,0.00179636
0xf3794bcf5d84d5fde9088a038592cdc74a7b0c06972c035c4f477e02bbb11f64,Transfer,19384541,2024-03-07 16:38:47,0xd1d5F2dE...56A4Ec790,False,0x66eD7d80...a8F6EB4E5,0.285789401,0.00175437
0x3cb38ad1a1dc8f99449008f78863539ef8824fb3ea43790d5473f8e65e51ffd2,Transfer,19384541,2024-03-07 16:38:47,0x1a2B75F6...5C8107ed4,False,0x0B14a2bd...2B01edd6c,0.024034587,0.00175438
0x052c124d8310d99d91c2c424a4f8caedf1ca06dbb9f092d783be4345b8307f1d,Transfer,19384541,2024-03-07 16:38:47,0x0E1ca0c7...c31B7629A,False,0xF823bcE2...1eC5D4889,0.04,0.00175438
0xa7c909b8f14f6a5425cf612f168e929bbd06f3a3eb596e4e25fe1ed3b34537da,Transfer,19384541,2024-03-07 16:38:47,0x3BC0A69f...611E01939,False,0x43c58eA8...224545Aba,0.065429665,0.00175438
0x70776fa330318aa722f6796d53ca7c5ff9bbafcbc19f9b114d2350d45c2a0a54,Transfer,19384541,2024-03-07 16:38:47,0xB6fF48a5...B369F9e54,False,0xC28A9ca5...1D20780c3,0.05,0.00175438
0x8f57f8bb222b1b41ecc42e0a73c5ab5b53775503846932412ebf979b637d4c12,Transfer,19384541,2024-03-07 16:38:47,0x4B2e9Ff6...271C14840,False,0x8Ba73e38...84851bF70,0.108476546,0.00175438
0x1ad03e0f70a15fbe0ae9cfd1d9e2312a698b8e5cb4cbe7804621706eabda4115,Transfer*,19384541,2024-03-07 16:38:47,0x1552F5BE...E9789eAA5,False,0xf70da978...8dfA3dbEF,0.001108552,0.00175839
0xb948dacacb146b9a27fad97c643360289bb0479bf5561737f54d67a3fb6408fb,Transfer*,19384541,2024-03-07 16:38:47,Manta Pacific: Sequencer,False,0xAEbA8e23...C357Cd1Fe,0.0,0.00180417
0xada2b11da8345ee9849d2f55f6f9b8d1a1241e803f234ed2b9286e37fa43afc0,Withdraw,19384541,2024-03-07 16:38:47,0xE09440b6...9670b6D29,False,Wrapped Ether,0.0,0.00254101
0x5fe2b3dff97daa34d76764326b18a92e428e746eeefc49541cde49d738ea1163,Transfer,19384541,2024-03-07 16:38:47,Transak: Wallet 1,False,Tether: USDT Stablecoin,0.0,0.00528061
0xfd6c7643e22758884c5066fab4baaea566b5280b5f4f8198aa9821e198dbc2e7,Approve,19384541,2024-03-07 16:38:47,0x03b1eE18...3A585353B,False,Wrapped Ether,0.0,0.00242083
0x40eba212e6408073149a0725a2a481cc3be5f2e68d0ff711babf6e113dd4bde9,0x00000014,19384541,2024-03-07 16:38:47,0xe1C2c4cF...5dfCAa751,False,Socket: Gateway,0.02354092,0.01241953
0xfd0e53f7836be39c196b1dc2ccf622e9cce17c170c4eaff669822e4f47120984,Redlist Sale Min...,19384541,2024-03-07 16:38:47,0x5f20a0eE...99a0D5b67,False,XOCIETY: XCF Token,0.0,0.01252237
0x6722a44bbdbd46412898a20784d2918d1876d8c2cd8f13c2cafd229487a08dd4,Sell To Uniswap,19384541,2024-03-07 16:38:47,0xe5cd2e72...34389b8e1,False,0x: Exchange Proxy,0.0,0.01348878
0xecb6dda9fe3c96470a04dab7202cae96e630347636afa92ce12a5dd25e7bf923,Sell To Uniswap,19384541,2024-03-07 16:38:47,0xb5728f38...fa63A679E,False,0x: Exchange Proxy,0.469917451,0.01492378
0x8806afd3140083910f0e27740fcd19d88bb5e91e014e013cbdbe1afb1e4a8fc7,Execute,19384541,2024-03-07 16:38:47,0x51672bB6...27B42A8Bd,False,Uniswap: Universal Router,0.0,0.00238741
0xd75ca5f3d1eb6be5a121df0051afa485e7e7d5344513816ea2e9cbacb4929712,Call,19384541,2024-03-07 16:38:47,0x71840311...2e8352aa3,False,0x3c11F626...35f451646,0.0,0.02050615
0x859b6648aed9c162fa689ec797ccd69f83613474b9a85d7bdb7297c13593ba4c,Swap,19384541,2024-03-07 16:38:47,0x11393259...091E74Ace,False,1inch Network : Aggregation Router V6,0.0,0.0112224
0x3d5ff52eb723c9fbb060817d165eb9d2612e58b434eedceeb1c6b463a26b9682,Transfer,19384541,2024-03-07 16:38:47,0x3e0cc357...845245436,False,0x11636aFa...f87214AfE,0.03,0.00175521
0x30b34a27d18a6d104e494a4ea78a4ab797cf2d2907557f1c027618843a8e84c1,Transfer,19384541,2024-03-07 16:38:47,0xE02F4606...0793941D3,False,0xE781ED08...1BB1aCe2e,0.417364594,0.00175521
0x69845624f59ccd4cbe1bd3f75bae49887727a2486dea535d65cc028b6e53f678,Transfer,19384541,2024-03-07 16:38:47,0xDF5d20aF...bE02c200E,False,Orbiter Finance: Bridge,0.0915,0.00175521
0x6189a3afb9e6a615caec4940d3a07c9d3e844c37ad5480e01a9b2e2769514d63,Transfer,19384541,2024-03-07 16:38:47,0xC205e7Ba...1448c5C2b,False,0x68ffe4dc...78151Ad5c,0.063577092,0.00175521
0x00d1271abacaf8ba292b0ffcc596b525dac6bfb06929f89f2af26eb58f91d13e,Transfer,19384541,2024-03-07 16:38:47,0x1163f2e3...Ac34ad66b,False,0x16545081...7d1eFA1B0,0.0579,0.00175521
0x9d705dd8a6a650ef73934876f2488ac37ed57832078db68fdd48f9fc6809e0a9,Transfer,19384541,2024-03-07 16:38:47,0xeAA0b721...3FF57d7Eb,False,0x6d91C2A7...18EE7D308,1.36638812,0.00175521
0xb0003e4b4ab724273f99234b9a2eb5960e1d4f63ee0b67c77db6afb2788cb607,Transfer,19384541,2024-03-07 16:38:47,0x1f182025...68eb7b207,False,0x37aE0D8c...e5eEdF347,0.0203,0.00175521
0xca09dadfe09c6dd64a5805031da24f6f72e48d6c6ee01256b2a8af7a6ce7ea23,Transfer,19384541,2024-03-07 16:38:47,0x2B4cf038...b8A1fA2e9,False,0x2880A0a0...6f6FeB155,7.92,0.00175521
0xd2f599a6d3425dca0ef92aa793fdc88632687ff2a527eb5c6839bef0c2a5600e,Transfer,19384541,2024-03-07 16:38:47,0x0b7C6384...ef4340076,False,0x3f929568...eC8a64710,0.821225378,0.00175521
0xe412c5b609d9402d1cd70b9d4bb3ab95accb0002d81b52704f4728eb81884ca2,Transfer,19384541,2024-03-07 16:38:47,0x44f63A40...88d138332,False,0x3524CC4d...C9Ba85cE2,0.602096905,0.00175521
0x736249eaf882bc9302ba145688906aa3746c0fc66b890758c3aa771239896a77,Transfer,19384541,2024-03-07 16:38:47,0x365BC2D0...84cC615F8,False,Orbiter Finance: Bridge,0.1212,0.00175521
0xfce1201d9c72ef2ee2f2a684711caabd1e5a0e662f19f5cc713c589a3a4565a0,Transfer,19384541,2024-03-07 16:38:47,0xCA0fe115...a1b5eD8E0,False,0x8569e597...3Ad5Ef048,0.005002,0.00175521
0x3b090a14f8ae78e446228c273a6bcfb1007c92b180128ffaefd6fd2e53463883,Transfer,19384541,2024-03-07 16:38:47,0xe954045b...D28b336c3,False,0x5a51693F...B5d8CB053,0.5,0.00175797
0x3b66ffb75250863d31face8a7d3d5bedaf58ec50ef9400c42a3c4077ac3bc255,Transfer,19384541,2024-03-07 16:38:47,0x58a26029...5Aae33F1e,False,0x7ddce5fB...9Cd62249F,0.023,0.00175524
0xb11eef05300f1bd33068155f2040f6313d6846277c734aefb138d7a413c8f820,Transfer,19384541,2024-03-07 16:38:47,0xE6623EaF...1de2286FA,False,0xD12B4D5C...f36C8C92E,0.797596429,0.00175524
0x6d07ed8bbf9a28324b71ae882a646128cdb595fd68f474228f778eff614a8c43,Transfer,19384541,2024-03-07 16:38:47,0x44726b3e...abfBa48e2,False,0x4cB09d4d...1Fb248706,0.005,0.00175524
0x25ca4f32caee0e594a91b681f057287fe230e0e43ac92ec34cfa42e4d93756a3,Transfer,19384541,2024-03-07 16:38:47,0xF9d33EDe...448c56131,False,0x62fC87b8...0094AF7F9,0.2,0.00175524
0x66cdb17783b8e2bbb6882001507e826153420b92d49778befbca1002fbebda29,Transfer,19384541,2024-03-07 16:38:47,0x09382e9b...F6faB1F82,False,0xD2444dD4...4F1EAd95f,1.08,0.00175525
0x1e671e2551cbe5e16de5a5020aa0a6b0b7435dcddc20fd23dfba73db0dab3fcb,Approve,19384541,2024-03-07 16:38:47,0xaBc616DB...83360345a,False,Heroes of Mavia: MAVIA Token,0.0,0.00202577
0xb0a30be05a203692f3e91fc81417b0aaf3405a8eeddd9f3f21d8860f22d5d9bb,Transfer,19384541,2024-03-07 16:38:47,0x494E9DBD...214012509,False,0xa66ab1fa...94Fee2C74,4.736756545,0.00175541
0x42f48f47a96408168986baf8bbdda53ca9c5e712788225d6c5811684d374dfda,Transfer,19384541,2024-03-07 16:38:47,0x51362910...489F85F77,False,0x4385328c...596C83449,0.0,0.00350349
0xa19f1bad8d549115bc40aefd69a0ed8830ce3b04076724120873048425a89358,Approve,19384541,2024-03-07 16:38:47,0xBe1925df...Db52457Af,False,VectorspaceAI Token,0.0,0.00387301
0x4ad40404aa6f393e74a0fdae40b8cda4051094e7acc50bbdc5953d893b04bc14,Transfer,19384541,2024-03-07 16:38:47,0xf221DA39...861006006,False,0x32Eb79DD...14b1f76c7,0.01588558,0.001764
0xd031a640f826886d6dd51fd0da1c932a9c189347afa3760011fda874a7e23ec4,Transfer,19384541,2024-03-07 16:38:47,0x077D360f...c9be7C4A4,False,0x37eACC75...892B3Fc2b,0.00243044,0.001764
0x25364f4c7db237ca9e8f4ba76303245e378d755876b9ed822b5be833ae21a5e0,Transfer,19384541,2024-03-07 16:38:47,0x13Ae1d6F...75d5C1789,False,0x077D360f...c9be7C4A4,1.497152,0.001764
0xf3870b994512f708ebbd54a750a932d4ce6af931ebe9717ba29e8a3731597fca,Transfer,19384541,2024-03-07 16:38:47,0x1b9fd48d...82DaEc2b6,False,0xF1b69142...2Dcf20eE6,0.016,0.00177028
0x54d731b7bb80da6c5d9808aac4db82e6c5463db15c1d0d15b0ed060f8620edf5,Transfer,19384541,2024-03-07 16:38:47,0x05f8DAb4...40dB37Fb8,False,0xE96ce2B4...05E1677Aa,1.110020683,0.00177028
0xd4293edf13e275cd8a7c5af2937c1973882e80750f89f378a9152b2382743690,Transfer,19384541,2024-03-07 16:38:47,Robinhood 3,False,0x2070Abb9...232CDcc1F,0.033957101,0.00177536
0xff9c2d149ad5062ac2d127020c9c981b102a6462595ddda114ce09a3fe2ab29d,Transfer,19384541,2024-03-07 16:38:47,0xaB782bc7...8F63ee1bC,False,0x0327fC64...41ACbe684,0.06773604,0.00177536
0xa6536c215f8f308025c37fbe960a18ff76a9fe02e53400255b327522111698e9,Transfer,19384541,2024-03-07 16:38:47,0xa4C09df8...8529f276c,False,Coinbase 14,0.014483889,0.00177536
0x53c9985741d32ddb7161907651de74bf87a0c602adefdd9c0ff568344b6867b0,Transfer,19384541,2024-03-07 16:38:47,0xDFaa7532...Cc4B600b8,False,0x5a858Ea7...6c373A8Ee,0.2,0.00177536
0x8c2d5a6fbd766ed28dd16ced51b9c5611902722bc7a69fc1d1b03cb9e4abdfed,Transfer,19384541,2024-03-07 16:38:47,0xA5b9A2A7...b487e6B79,False,Coinbase 10,0.03023213,0.00178001
0x5fdfaa3a88f7e175c91b2a81de7f50472b7bc47a4d573894f355223744847f71,Transfer,19384541,2024-03-07 16:38:47,0xec4157ac...a50fbE366,False,Coinbase 10,0.004917027,0.00178001
0x03ab4befacfca5a2d526b9d2b899a729de08e20924df00b1887c134a875e5509,Transfer,19384541,2024-03-07 16:38:47,0x5CaD7f50...78b88e988,False,Coinbase 10,0.00432053,0.00178001
0x203720ae077b339a627d855bdea3fee76a53c91524da2fc1d614eaad0b2faff8,Transfer,19384541,2024-03-07 16:38:47,0x59a1f601...E173c7172,False,Coinbase 10,0.008103412,0.00178001
0xc2676119eb5d738815fb22d3fdff600ba498a910dd6f45993955b82c680189cd,Transfer,19384541,2024-03-07 16:38:47,0xdee37DF6...E3F0EdDB4,False,Coinbase 10,0.781316523,0.00178001
0x420dc3bccdc78e46bee8fcff7731a5a7688614db0304621187b4b84be50d3ac8,Transfer,19384541,2024-03-07 16:38:47,0xdf592A24...7B2dfa785,False,Coinbase 10,0.007009873,0.00178001
0xdd85196ecdfa9e0309fdf49e66924cf3ed8d99d55596c911d57a8a0a94af016e,Transfer,19384541,2024-03-07 16:38:47,0x7BbEbDC4...6dE120E2e,False,0xfE313018...6a94Fd258,0.521735,0.00177727
0x4159236e8bbba2ac14ece9f2220144ffb6fa01dcfeaf46d67d73399f4dcee18e,Transfer,19384541,2024-03-07 16:38:47,0xbe7036B4...C8186fc0a,False,0xB0999731...0077b7397,0.01,0.00178586
0x1a7b1cad8729a07a08cef35cd49bce14004feb4c90a3992fc4a5eb93eef4063d,Transfer,19384541,2024-03-07 16:38:47,Kraken 4,False,0xdf838B9D...8Da6d3A71,0.01099,0.00179636
0x6446ff94e348501cbd94d9f265b02940cb47786759a0fc9903b138cd98449d90,Transfer,19384541,2024-03-07 16:38:47,Binance 17,False,0x6c192ba9...47682B251,0.0063,0.00179636
0xf2bafd54a520e93ec2905e1d32b66a29d251feeddb9719aed6579ff2571e2ab6,Transfer,19384541,2024-03-07 16:38:47,0xc63C1f65...12287EBfe,False,0xfbeAabD1...1BA5fFea1,0.003,0.00179636
0xba0889a099179f974a22dbd6c8888c25e4f12e1007e40c59c7301fc66884ca26,Transfer,19384541,2024-03-07 16:38:47,0x44a7AF26...7488F8451,False,0xF6BFA7C5...82439F0e8,0.13991036,0.00179636
0xfeabbc70230712129ac4f1041324f1dbd79cfce47d17f9ae6e60d43a5d0e7898,Transfer,19384541,2024-03-07 16:38:47,0xaAf01DEC...17BAa78E8,False,0xE3D66324...2Ba1cA185,0.002608316,0.00182511
0x943fbc6668d999164c8306838bafcf140a8c725ee001c24aef53ef00ad235b95,Transfer,19384541,2024-03-07 16:38:47,0x82168748...F04a74FD7,False,0x2e03FfEC...57ca4a175,0.0221,0.00183002
0x123e68b82c1a1c6d8f7a3ff7cdaf6b0091da76916900354587a364c33f3bf3fb,Transfer,19384541,2024-03-07 16:38:47,0xd108FD0E...45D233BA6,False,0x8A07D9Bb...8C64A099A,0.011,0.00183002
0x6cb33fd9a6f1efec92098dfc9f9d2169b5b9abf029287eb0ca190520d9a01272,Transfer,19384541,2024-03-07 16:38:47,0x852dc1c8...4C576B6A9,False,0x13250d2B...D39d03ec1,0.170156141,0.00183002
0xce34a48a695b8707a96d5d9ef86f2a519db4c3decbad1ea2cf69a706cb253889,Transfer,19384541,2024-03-07 16:38:47,0xd3ec6C33...eBc9E336e,False,0x0e8D02aE...6BDBcff1F,3.035227056,0.00186996
0xa3c6933a4af3f8be42d6c002b78e938b4efabc48447e39c2a6fb526eddded138,Transfer,19384541,2024-03-07 16:38:47,0x38094F92...601c4a01D,False,0x6bCE0fe8...c89c6a534,0.26133071,0.00195307
0xcc7841d8e2a332449d7cd5d6aedbbe1aaae8b86ff2a8674f328b7d3ec1a253d2,Transfer,19384541,2024-03-07 16:38:47,0x428cd8af...71B32b073,False,0xFB6ABa93...Ec3a2738a,0.002530496,0.00204805
0x919facdf07c14959150cd04af6fa468264b8e7f2437bc1c9e22d8c34917d6bbe,Transfer,19384541,2024-03-07 16:38:47,0x1C54A9c8...83Bc2Bb67,False,0xE32Ec9aB...82f195Eaf,16.218628831,0.00361605
0x1c7619dc9373adb72a145d4623d490380ae51ed3da6c10d4131cce1751bd019b,0x75713a08,19384541,2024-03-07 16:38:47,0x62911043...75e621f50,False,Banana Gun: Router 2,0.0,0.04038073
0xb053f036a7578ef4f0e856230593c45b775ff0c7be2fdec13a910d57fd626d11,Approve,19384541,2024-03-07 16:38:47,0x94eCE133...222908a3d,False,AI Technology: AITEK Token,0.0,0.00387777
0x8a0e6d85af58bdbd87e98e064f2253dc99ce14778fcb519372885908665ee349,Approve,19384541,2024-03-07 16:38:47,0xA9754793...4f2E5ec56,False,HarryPotterObamaSonic10Inu: BITCOIN Token,0.0,0.00389014
0x0402c79c92e4702a207db99d5dd684201ab1ef0bc5c39eb5d098f14952e2c474,Set Approval For...,19384541,2024-03-07 16:38:47,0x71E4AD49...61c007f4a,False,Honey Comb: HONEYCOMB Token,0.0,0.00389608
0x8eb7b99a83e728c9344656a91b6d5199ffad32ce08ce075c4a26b343f985d215,Approve,19384541,2024-03-07 16:38:47,0x904019CF...34043bB1f,False,OpSec: OPSEC Token,0.0,0.0039428
0x48285cfbf7cafef55c67c1c3cfe50e1b9a4cea8abffde855971dbf7a8e31e97f,Approve,19384541,2024-03-07 16:38:47,0xc1fc8055...982EB8B0F,False,HarryPotterObamaSonic10Inu: BITCOIN Token,0.0,0.0038902
0x0e6ddea5bfa7675f8c307bafca996e0ec46a06d47cf97938c6265cec4d22356e,Transfer,19384541,2024-03-07 16:38:47,0x5b5EA926...33Cbe64E4,False,DEXTools.io:: DEXT Token,0.0,0.004318
0x7eb2dcca40be34c0e4f30573bba5c9b37d76e3d0e270c9d710fb6c1662c9d01e,Deposit,19384541,2024-03-07 16:38:47,0x34E46bD7...2C09d0D9D,False,0x7556085E...fA5Ee6e11,0.0003,0.00715727
0x96b0d78d19eaf4270f829c2264200e3219960daaaee490d24e53eea7f86b50c1,Deposit,19384541,2024-03-07 16:38:47,0x1136bb7b...e971fb667,False,0x38E4a99A...bdAF88dd4,0.0,0.00846206
0x111a89d60b2adec1c1da9ac1ad6b2c64755a758f9f0202ab593ae47adc58ee41,Approve,19384541,2024-03-07 16:38:47,0x54D69C0E...2E97888e2,False,Sanko GameCorp.: DMT Token,0.0,0.00389792
0xc0379676b199996ffef83cba1084c69266acf63dc16da782d9c19a13a1fda4fd,Execute,19384541,2024-03-07 16:38:47,0x9C228242...C6791ab18,False,Uniswap: Universal Router,0.2,0.01047513
0xfc1430826f5985c3ba65ce0119f3cbc8062147c45ca36257bf406d2fc09a57f6,Execute,19384541,2024-03-07 16:38:47,0x1AbBcFd1...59c6Ea1f1,False,Uniswap: Universal Router,0.16,0.0106779
0xd43118f2bbbd734cdff73bad65093bcda3f6d372309dd2b8e72ade4c4176dd8c,Execute,19384541,2024-03-07 16:38:47,0x8b3337C9...d464D0aD0,False,Uniswap: Universal Router,0.1,0.01247483
0x78dce7417dda2219ab6fd03be43b0ed1b4e1bbff9cbe66cf201625ff76880390,Approve,19384541,2024-03-07 16:38:47,0xf953dF7D...CAe0Af9Cc,False,Tether: USDT Stablecoin,0.0,0.00406363
0xb6d07babc733aee1a9fc32f94b0e51bd8535968ae80f7f2f4c3a59a5c8ea8681,Execute,19384541,2024-03-07 16:38:47,0x98fD799B...9503dAb0d,False,Uniswap: Universal Router,0.0,0.0142939
0x799a4439f56d733bd5bb23aab3688df00da5040a9ac39902e0eddeba0c6e2709,Execute,19384541,2024-03-07 16:38:47,0x4Dd72D5F...477AeD2B4,False,Uniswap: Universal Router,0.0,0.0137899
0xed41841f02b277e7a12efddf58d83dcf7c19fba931eecfb6d757cd376359729d,Deposit ERC20,19384541,2024-03-07 16:38:47,0xA48dDADD...642655e64,False,Mantle: L1 Standard Bridge Proxy,0.0,0.01525927
0xb866772ab35a28441ded3efa9e94b05090c40b6fe30e30940210c149ecee0cf8,Execute,19384541,2024-03-07 16:38:47,0xFbD7Ef5b...7cc4fc323,False,Uniswap: Universal Router,0.0,0.01450048
0xd3c2c8d7ba3ffbbf5a5d3e92bbf152ea09b52829d8de7724ef8aa10104a614d8,Swap,19384541,2024-03-07 16:38:47,0x713cde66...317fEF8b3,False,Metamask: Swap Router,0.18,0.01577604
0xb82003c15e1547ce7d0da996d9537a8086520bf38dc495b2b3c25c5cba5d9c9f,Execute,19384541,2024-03-07 16:38:47,0x92C6b6b4...6026dD63c,False,Uniswap: Universal Router,0.0,0.01655579
0x28ab5dd715da818f2f8b0053356747bd63ada922aa85ee1acd65a556a025656b,Deposit,19384541,2024-03-07 16:38:47,0x70d118fB...F47141132,False,0x815C23eC...54BC24D8D,0.0,0.00977739
0xef30a0bed4baca3579ca44ab37bd65f8b69b9a78a9b5da362b2ee53c5285fd38,Approve,19384541,2024-03-07 16:38:47,0x3d949FF4...8C9CaDF5C,False,K9 Finance: KNINE Token,0.0,0.00388117
0xe0371a145dd7d6b55bbc04ff3f856e23a7b8c2f9a008c09d0b55bda56956b71b,Execute,19384541,2024-03-07 16:38:47,0x2cb0251b...944088f31,False,Uniswap: Universal Router,0.0,0.01735011
0x6d197f29c0d7b28c5d28bb0f347287bb76aa3293cb87fc9e2fe48eebca9b5c40,0x01349c00,19384541,2024-03-07 16:38:47,0x5eE48a1C...F7B60C87a,False,0x7321aC26...2EBF8e3da,0.0,0.01255195
0x410cd7b90f072fbce7252fb02d4af2171eea0aa89cafcdc4bcca08ca669fb593,Execute,19384541,2024-03-07 16:38:47,0x44484cA6...F1EA83E8e,False,Uniswap: Universal Router,1.700518719,0.01485582
0xb168e0bac5662b08ab1429d0985d68b6fb24eaf0893b63931c1a8bcaa5362468,Transfer,19384541,2024-03-07 16:38:47,0xC9AAd2Fc...4e318AA9b,False,0x8f733362...Ab6D8d0E4,0.0,0.00309533
0xe2f427d04c34f5dfb5dd7fa7dcc0444848d7bca4e9f286383e429f8c5e5eb39f,Execute,19384541,2024-03-07 16:38:47,0x7A8C1572...815601507,False,Uniswap: Universal Router,2.5,0.01187768
0x0064cc50a47b65b8072b15bc18849c00e3c9f16b19ab8487f1fe8f5a4e87b0d3,Approve,19384541,2024-03-07 16:38:47,0x423b839E...bC4323921,False,0x04e610f9...f7b74C020,0.0,0.00396085
0x7e66f12d0c34db22e58ce34c515c20e2ac4a572fdefa3d19dc9d888c2992fc0f,Transfer,19384541,2024-03-07 16:38:47,0xC333E80e...2D294F771,False,Tether: USDT Stablecoin,0.0,0.0038981
0xb453eeb4544e4b2aacc8cb10b2da45e4df1828c9284174825e5006034ab2fb8c,Flush Forwarder ...,19384541,2024-03-07 16:38:47,CoinList 3,False,CoinList 2,0.0,0.00547736
0xda965918abba049d9ffe3a5ae32781cf715e41b74132e0907380ea8b61551797,Transfer,19384541,2024-03-07 16:38:47,0x4F4F1C41...91ed1ae89,False,Paxos: USDP Token,0.0,0.00376833
0x2555d97dee3d19a189812afbb82168949c1f189169de55ce12f3b5dc0b61fe07,Transfer,19384541,2024-03-07 16:38:47,0x62D7B2aC...6f3aC22ae,False,Shiba Inu: SHIB Token,0.0,0.0025685
0x89e7576ca0f6d89ed0c3759fc50775b8b6e010fc6110b5525213df4f60dd2829,Transfer,19384541,2024-03-07 16:38:47,0xD1305FbD...C203174E1,False,Fetch.ai: FET Token,0.0,0.00274193
0x03e9625b806cd93f8dec0f2a8f2d854c8720700470b4987e5aed74fdd8253972,Transfer,19384541,2024-03-07 16:38:47,Stake.com,False,Tether: USDT Stablecoin,0.0,0.0053495
0xaa1d26743ea0a4f80a81344874a4f800e1181b5f552d6d6c49fa94c5e616b90f,Transfer,19384541,2024-03-07 16:38:47,Bybit: Hot Wallet,False,IMMUTABLE X: IMX Token,0.0,0.00296245
0xf5ba7803eb7dda590a3ea89a6a0bdd0627e9662dd7e38d893ad053bf130a64ad,Multi Swap,19384541,2024-03-07 16:38:47,0xb325E01E...d52F1c3A9,False,Paraswap v5: Augustus Swapper Mainnet,0.0,0.02489182
0x8b900096a28a6eb518df03b6703a16f36c616a77a0fae436b9f95bc6c19b6877,Transfer,19384541,2024-03-07 16:38:47,Binance 15,False,Tether: USDT Stablecoin,0.0,0.00394421
0x0cf7955ac92dfd36ffbe806b9d45fe2fd609c4ef11d96020943ceaef12acf4b5,Transfer,19384541,2024-03-07 16:38:47,0xbd0fCcdC...7C77A5BEC,False,Tether: USDT Stablecoin,0.0,0.00394421
0xa64c05d4218c5401d60d1fcf79bb5ee7aef07f57e7a9a18b860d0c95626da48c,Transfer,19384541,2024-03-07 16:38:47,0x04AAEb6E...6A0747022,False,Tether: USDT Stablecoin,0.0,0.00394523
0x1c880b88a9701b04b539ca1c8227ee0b3251bb60e3588509f0cc5a911a6e5eb2,0x9871efa4,19384541,2024-03-07 16:38:47,0xD108cf94...C5719BCF6,False,0xF3dE3C0d...172509127,0.0,0.01183609
0x86c269b3ad49c1ec61f8f1ffc934eed5cd3d0e59b9d50b7a9bd79aea95e42cd2,Transfer,19384541,2024-03-07 16:38:47,Binance 14,False,0x3429d03c...ef2C3Ae31,0.0,0.00446618
0x55e535bff0ad4f902406f423087b791652f93fa7fca2f709dc7a0ca7a87d327f,Transfer,19384541,2024-03-07 16:38:47,0x1b86ed3A...434602070,False,0x54a9f043...5962EEeC9,2.552636156,0.00186996
0xdeaff227c2e19b7a872466f31444d6b637bf85fb7498e24c29535ef572a95c04,Transfer,19384541,2024-03-07 16:38:47,0xFe5E650F...287e47c72,False,Shiba Inu: SHIB Token,0.0,0.00240212
0x6af7ed88298cd37f75a0819cba9b6c342dd0edd77906c86d8196b0162c77e721,Transfer,19384541,2024-03-07 16:38:47,0x90Ac8344...31a28F954,False,0x742B4d87...e1fCfcA58,0.0,0.00930536
0x96ce2d954242090d05fa3eec26c93ff563de7319d005a6b63c72b1c8e6383578,Transfer,19384541,2024-03-07 16:38:47,0x3C022909...eA45FE7C6,False,Ocean Protocol: OCEAN Token,0.0,0.00508844
0x6f1e2f0bd3310cb1bce5cf408391f03a8f4e8db7dc804ab0d9b49169971e3185,Transmit,19384541,2024-03-07 16:38:47,0x8b1d49a9...191C28524,False,0xbC60258F...80c4A33Ae,0.0,0.01493029
0x7e99635d7c3385d6b40aec19e9a05fd4920abf259221b7b1b97f1bf542178a56,Transfer,19384541,2024-03-07 16:38:47,0xb23360CC...9C8D7c460,False,Tether: USDT Stablecoin,0.0,0.00550828
0xabb676fa9d24f869c27e29bd1e410b9ab09e696f45e0b58a59a8ee581ea8b9f6,Register,19384541,2024-03-07 16:38:47,0x96091EFc...D858C2E26,False,ENS: ETH Registrar Controller,0.04982398,0.02003468
0x3356514e5e880b35bbecad443a0eaf2a8b6ba477b8376f04d5d382efd98e8374,0x5b1d3b20,19384541,2024-03-07 16:38:47,0xb18ccf69...F7CB16E8f,False,0xD249942f...66c790726,0.0,0.0107592
0x41ec2e1c4bb7e04230bb94616a5c74c5fc92b486d019ba8aeedd3c19d51bbef6,Transfer,19384541,2024-03-07 16:38:47,0xfa4d8148...89fE163d8,False,Arkham: ARKM Token,0.0,0.00525792
0x4d9e1df1bb21e0deedc83f8055f17b25b4932d083d9e96efe7e886ddde5c3f6b,Mint Public,19384541,2024-03-07 16:38:47,0xb15d8dfE...1b1d06A3F,False,0xC8d4b013...5C9Ec9830,0.16,0.02431528
0xf129affbc11b9c38fd925a762de4dc616715bab0dbe98cb289d969d828d30301,Swap Exact ETH F...,19384541,2024-03-07 16:38:47,0x653FfAB9...0d8050c5E,False,Maestro: Router 2,0.22,0.00943964
0x7437ce72c3924e272187363b302a004cb928728e1841729df429a906e63648e5,Transmit,19384541,2024-03-07 16:38:47,0xcC29be4C...0B83991f6,False,0x4b75FE6e...E74a3F624,0.0,0.01512973
0x409b6d0ea82d113b897d50109ef3df4e25d519adbcc26e37125f4f2c12572615,Execute,19384541,2024-03-07 16:38:47,0xCe1AEE57...aA0A6Aa52,False,Uniswap: Universal Router,0.00130785,0.01186655
